id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35047554,Very nice apartment in Plaza Sol -CENTER OF MADRID,264016615,Lizbeth Aurora,Centro,Sol,40.41559,-3.70254,Entire home/apt,35,1,19,2020-03-13,3.54,1,90
35049377,Apartament of   Final Champions League,264027240,Elena,Hortaleza,Canillas,40.4609,-3.65067,Entire home/apt,600,1,0,,,1,363
35049394,"Acogedor piso cerca al centro, metro y buses",264027588,Catalina,Latina,Puerta del Angel,40.41442,-3.72695,Entire home/apt,345,2,0,,,1,0
35049750,Comfy and big room near to the airport and IFEMA,142120352,Dayana,Hortaleza,Canillas,40.46141,-3.6451,Private room,45,1,40,2020-03-13,3.86,2,44
35050530,Spacious room in the centre of Madrid,264034599,Pilar,Retiro,Ibiza,40.42092,-3.67748,Private room,200,1,0,,,2,91
35051067,Spacious room with living room on the side,264034599,Pilar,Retiro,Ibiza,40.42094,-3.67743,Private room,200,1,0,,,2,89
35051193,Esteban Collantes,264038395,Vari,Ciudad Lineal,Pueblo Nuevo,40.43258,-3.64087,Entire home/apt,1600,2,0,,,1,365
35051564,Large luminous apartment next to Santiago Bernabeu,16500255,Elspeth,Chamartín,Nueva España,40.46091,-3.68084,Entire home/apt,152,2,0,,,1,0
35052115,In the heart of Madrid,190152683,James,Centro,Sol,40.41583,-3.704,Private room,500,1,0,,,1,180
35053049,***** Madrid tapas!! Priv. Room,39280712,Jero,Centro,Palacio,40.40854,-3.71069,Private room,59,1,7,2020-02-05,0.95,2,90
35053336,Cozy apartment totally equipped in great location,42930643,Miguel,Salamanca,Lista,40.43134,-3.67224,Entire home/apt,550,1,0,,,1,89
35053848,Habitación con cama grande zona retiro,145037739,Rocio,Retiro,Ibiza,40.41846,-3.67553,Private room,150,1,0,,,1,0
35054223,Habitación juvenil,263959082,Erik,Latina,Aguilas,40.37924,-3.77775,Private room,47,20,0,,,1,365
35054497,Champions League Final,264059698,Carmen Elena,Barajas,Casco Histórico de Barajas,40.47327,-3.57458,Private room,400,1,0,,,1,90
35054513,Habitación privada,264060011,Salamancax03,Carabanchel,San Isidro,40.39928,-3.72345,Private room,200,1,0,,,1,365
35054960,Room in the center of Madrid.,141897510,Marco,Centro,Embajadores,40.40903,-3.70378,Private room,19,3,24,2020-03-14,2.14,1,69
35055184,10 minutes away from Wanda Metropolitano,42453682,Carolina,Hortaleza,Valdefuentes,40.48336,-3.63569,Private room,2500,1,0,,,5,365
35055268,Special room near the center of Madrid. Champions,264065316,Dana,Latina,Cármenes,40.3994,-3.73622,Private room,100,1,0,,,1,0
35055564,COSY B&B+SHUTTLE AIRPT IF AVAILABLE,192629161,David,Arganzuela,Legazpi,40.38786,-3.69229,Private room,60,1,3,2019-11-17,0.41,1,76
35056456,2BR really luminous apartment in Latina,82316325,Pablo,Centro,Embajadores,40.41023,-3.70442,Entire home/apt,500,1,0,,,1,365
35056976,Bedroom near to stadium Wanda Metropolitana,257975060,Javier,San Blas - Canillejas,Canillejas,40.44585,-3.609,Private room,800,1,0,,,1,88
35057330,A cinco minutos andando al estadio,264080103,Miguel Angel,San Blas - Canillejas,Rosas,40.43054,-3.60101,Private room,850,1,0,,,2,179
35058496,Apartamento Malasaña Centro Madrid,30166025,Consuelo,Centro,Universidad,40.42555,-3.70436,Entire home/apt,41,2,0,,,1,0
35058668,Moderno apartamento barrio Salamanca-Madrid,148450840,Ana,Salamanca,Castellana,40.43119,-3.67977,Private room,390,1,0,,,2,0
35058719,Room in Madrid for final champions league,264089677,Santi,Ciudad Lineal,Ventas,40.42462,-3.65344,Private room,300,1,0,,,1,365
35058792,Stylish apartment in the heart of Madrid,4073250,Francesco,Moncloa - Aravaca,Argüelles,40.42411,-3.7144,Entire home/apt,140,2,0,,,1,179
35059019,Habitación privada Salamanca-Madrid,148450840,Ana,Salamanca,Lista,40.43187,-3.67863,Private room,135,1,0,,,2,0
35059130,Habitacion Privada MADRID RIO,196409684,Pedro,Carabanchel,Comillas,40.38972,-3.71481,Private room,49,2,1,2019-06-02,0.09,3,0
35059256,"Apartamento, perfecta ubicación próximo al retiro",130213978,Joselo,Retiro,Pacífico,40.40591,-3.68323,Entire home/apt,120,1,0,,,3,179
35059462,Muy cerca al WANDA,263943708,Celia,San Blas - Canillejas,Canillejas,40.43796,-3.61143,Private room,300,1,0,,,1,365
35059907,Champions League Final apartment.,6169084,Kory,San Blas - Canillejas,Arcos,40.4264,-3.61164,Private room,500,2,1,2019-05-27,0.08,1,365
35060948,48€ Hermoso cuarto 1 persona baño priv/en suite,229884163,Maria,Tetuán,Berruguete,40.46005,-3.70572,Private room,48,2,1,2019-09-30,0.13,2,319
35061615,Nice room in  apartment 30min from Wanda stadium,11564229,Jesus,Latina,Lucero,40.4037,-3.75888,Private room,120,1,0,,,1,179
35061820,Acogedor sofa-cama para 1-2.Comfy Sofabed for 1-2,220952581,Hala,Ciudad Lineal,San Juan Bautista,40.45513,-3.65557,Shared room,500,1,2,2019-10-06,0.26,1,0
35062323,Wanda metropolitano flat for Champions 5 MINUTS,127800576,Alejandro,San Blas - Canillejas,Simancas,40.43779,-3.61721,Entire home/apt,1200,1,0,,,1,0
35062332,Habitación individual acogedora,13721963,Chris,Carabanchel,Comillas,40.38971,-3.71528,Private room,160,2,0,,,1,0
35062516,Habitación doble para la final de la Champions,264117791,Lara,Centro,Embajadores,40.4078,-3.69923,Private room,300,1,0,,,1,90
35063560,HABITACIONES MUY  CÉNTRICAS Y BIEN COMUNICADO,196409684,Pedro,Carabanchel,Comillas,40.38998,-3.71571,Private room,150,2,1,2019-06-09,0.09,3,0
35063755,ROOM INDIVIDUAL USE 01JUN -FINAL CHAMPION LEAGUE,6845930,Jeanie,San Blas - Canillejas,Rosas,40.44145,-3.58752,Private room,350,1,0,,,1,0
35063986,habitacion ROOM cerca del wanda. y aeropuerto,264130753,Marco,San Blas - Canillejas,Rosas,40.4291,-3.60551,Private room,42,1,9,2020-01-25,0.83,2,0
35064092,Private room with bathroom near the Wanda Stadium,133156491,Carlos E,Fuencarral - El Pardo,Valverde,40.50568,-3.67796,Entire home/apt,500,1,0,,,2,180
35064752,Velázquez Manor House,105542137,Paloma,Chamartín,El Viso,40.44061,-3.68365,Entire home/apt,700,2,18,2020-02-16,1.52,1,224
35064813,IDEAL ROOM NEAR WANDA STADIUM/MADRID '19 FINAL,139241431,Paola,San Blas - Canillejas,Amposta,40.42698,-3.61801,Private room,300,1,0,,,1,0
35065843,"Cosy/Luminoso B&B, 10'Plaza Mayor-LaLatina/Opera",101612586,Yogesh,Latina,Puerta del Angel,40.4112,-3.73297,Private room,40,1,21,2020-03-10,1.80,1,179
35070323,♥STYLISH♥ Architect designed MADRID CENTRAL⭐⭐⭐⭐⭐,2354308,Lluvia,Centro,Justicia,40.42048,-3.70013,Entire home/apt,79,1,42,2020-03-17,3.61,2,365
35072924,Charming Artist 1 Bedroom in Lavapiés,15537355,Sarah,Centro,Embajadores,40.40624,-3.70378,Entire home/apt,400,1,0,,,1,88
35073222,".  Single room, closed to airport",82331236,Javier,San Blas - Canillejas,Rejas,40.44989,-3.6013,Private room,26,1,8,2020-01-22,0.69,1,87
35074075,Room in Madrid for The Champions League Final,264209119,Marta,Arganzuela,Chopera,40.39165,-3.69565,Private room,900,1,0,,,1,365
35075033,Habitacion,201634804,Carolina,Ciudad Lineal,Pueblo Nuevo,40.42718,-3.64368,Private room,101,2,0,,,1,364
35075621,Tiny Room 1 or 2 persons,52148298,Carlos,San Blas - Canillejas,Rosas,40.42359,-3.60457,Private room,150,1,1,2019-09-30,0.13,3,364
35075884,Confortable private room University area,34212673,Marli,Chamberí,Gaztambide,40.43535,-3.71598,Private room,59,2,0,,,28,363
35075923,"Apartamento en Plaza de España, junto a Gran Vía.",12159960,Julio,Centro,Universidad,40.42565,-3.71222,Entire home/apt,200,2,2,2019-06-15,0.18,2,173
35076060,Stay in the heart of Madrid,129522761,Ganni,Centro,Justicia,40.42843,-3.70085,Private room,45,3,4,2020-03-01,0.66,4,78
35077737,Apartamento de 2 dormitorios cerca de Atocha.,20819114,Guillermo,Arganzuela,Chopera,40.39242,-3.69487,Entire home/apt,85,2,1,2019-12-08,0.19,2,0
35078390,Habitación doble a 2 minutos del metro,41362224,Rubén Omar,Puente de Vallecas,Palomeras Sureste,40.38673,-3.64188,Private room,18,1,16,2020-03-09,1.37,2,178
35078762,HAB. PRIVADA a 10 MINUTOS-WANDA FINAL CHAMPIONS,264240243,Oscar,San Blas - Canillejas,Simancas,40.42894,-3.62918,Private room,300,1,0,,,1,365
35078919,Habitación privada Barrio Salamanca,26378285,Amelia,Salamanca,Lista,40.43097,-3.67293,Private room,25,1,2,2019-11-03,0.17,3,0
35078955,Habitación en centro ciudad,220967331,Miguel,Centro,Sol,40.41702,-3.70289,Private room,150,4,7,2019-09-23,0.60,6,179
35079664,PRIVATE ROOM + BREAKFAST + WIFI,246235234,Javier,Fuencarral - El Pardo,Valverde,40.49405,-3.69278,Private room,29,2,82,2020-03-08,7.17,2,322
35080825,Final Champions,194283289,Laura,Barajas,Timón,40.47022,-3.58563,Private room,500,1,0,,,1,179
35081261,Final Champions League 2 Rooms,264259456,Gladys Esperanza,San Blas - Canillejas,Rosas,40.43558,-3.60802,Private room,121,1,0,,,3,90
35081862,Habitación confortable,214483459,Santy,San Blas - Canillejas,Rejas,40.44295,-3.58831,Private room,100,1,0,,,1,0
35081946,CHARMING & FASHION FLAT FOR CHAMPIONS LEAGUE FINAL,264265380,Nacho,Tetuán,Bellas Vistas,40.44922,-3.70523,Entire home/apt,500,1,0,,,1,363
35083917,Hab. Con cama de 1.50 (CHAMPIONS LEAGUE),262928037,Elías,Puente de Vallecas,Numancia,40.39521,-3.65666,Private room,120,3,0,,,3,90
35084841,Piso céntrico,264286300,Jeremy,Arganzuela,Palos de Moguer,40.40133,-3.68868,Private room,175,1,4,2019-10-20,0.37,1,365
35085086,Champions Final - Private Room in Madrid Center,52214976,Myriam,Moncloa - Aravaca,Argüelles,40.43096,-3.71877,Private room,220,1,0,,,1,0
35086632,Room for Champions league weekend.,261541991,Domingo,Chamartín,Ciudad Jardín,40.44751,-3.67563,Shared room,500,1,0,,,2,364
35086888,Comfortable Room  in the City Center,46766259,Oscar,Chamberí,Arapiles,40.4366,-3.70601,Private room,59,1,3,2019-09-29,0.26,1,88
35086955,Alquiler de 2 habitaciones  para la final champion,264302178,Oliver,Vicálvaro,Casco Histórico de Vicálvaro,40.40512,-3.56266,Entire home/apt,900,1,0,,,1,364
35086995,Wanda Metropolitano Champions League Final,264303236,Cristina,San Blas - Canillejas,Hellín,40.43077,-3.61169,Private room,500,1,0,,,1,365
35087093,Habitación privada y tranquila. Zona inmejorable.,32585895,Pablo,Arganzuela,Delicias,40.39686,-3.69452,Private room,60,2,13,2020-03-01,1.22,1,0
35087167,MODERNO APARTAMENTO- 2 dormitorios - Plaza Mayor,219422072,Pablo,Centro,Palacio,40.41341,-3.70891,Entire home/apt,140,7,0,,,3,1
35087338,Wanda metropolitano madrid,2087405,Ivan,San Blas - Canillejas,Simancas,40.4392,-3.6239,Entire home/apt,800,1,0,,,2,0
35087356,Dúplex reformado y luminoso a 5 minutos del metro,4263405,Leopoldo,Tetuán,Valdeacederas,40.46336,-3.69896,Entire home/apt,100,5,4,2020-03-10,0.42,1,365
35087417,Habitación final Champions,88673398,Anna,Salamanca,Goya,40.42626,-3.67942,Private room,450,1,0,,,1,0
35087653,alquiler de habitacion en madrid el dia 1 de julio,219701118,Joaquin,Latina,Cármenes,40.39777,-3.73836,Private room,1000,1,0,,,1,89
35087730,Habitaciones para final de champions,264309274,Ricardo,Puente de Vallecas,Palomeras Bajas,40.37985,-3.66326,Private room,350,1,0,,,1,179
35087895,"Habitaciones en Vallecas, Nueva Numancia (Madrid)",264308263,Antonio,Puente de Vallecas,Numancia,40.39708,-3.65892,Private room,20,2,4,2019-11-04,0.38,1,179
35088242,Alquiler habitaciones final de champions,264312910,Santi,San Blas - Canillejas,Rosas,40.42295,-3.60695,Shared room,1000,1,0,,,1,365
35088343,JUNTO ATOCHA RENFE Y RETIRO,113017051,Diego,Retiro,Pacífico,40.40335,-3.68107,Private room,195,2,0,,,3,83
35088353,Estadio Wanda Metropolitano Teléfono (Phone number hidden by Airbnb),2087405,Ivan,San Blas - Canillejas,Simancas,40.43982,-3.62513,Entire home/apt,1000,1,0,,,2,180
35088471,Room for Champions league weekend..,261541991,Domingo,Chamartín,Ciudad Jardín,40.44617,-3.676,Private room,500,1,0,,,2,365
35088559,JUNTO A RETIRO Y ATOCHA RENFE,113017051,Diego,Retiro,Pacífico,40.40531,-3.681,Private room,245,2,0,,,3,83
35088856,Habitación moderna en piso reformado estilo nordic,11283495,Claudia,Fuencarral - El Pardo,Pilar,40.4781,-3.71323,Private room,300,2,0,,,1,178
35088964,THE ROOM FOR THE CHAMPIONS,264317350,Carolina,San Blas - Canillejas,Canillejas,40.44185,-3.60915,Private room,500,3,0,,,1,179
35089218,Double bed near subway in renovated apt,5558013,Suzanne,Usera,Moscardó,40.38761,-3.70813,Private room,115,2,1,2019-06-02,0.09,1,90
35089324,HABITACIONES FINAL CHAMPIONS METROPOLITANO,264103431,Marta,Moratalaz,Vinateros,40.40921,-3.64243,Private room,450,1,0,,,1,0
35090181,HABITACIÓN en el centro de Madrid (La Latina),10520517,Vicente,Centro,Embajadores,40.41087,-3.70845,Private room,42,2,2,2019-09-15,0.24,1,0
35090927,"Flat close to airport, Wanda Metropolitano, IFEMA",192794786,Raquel,San Blas - Canillejas,Rejas,40.44495,-3.58397,Entire home/apt,68,1,3,2020-02-16,0.54,5,0
35091253,Piso Reformado Madrid,2202027,Blanca,Hortaleza,Pinar del Rey,40.46722,-3.66167,Entire home/apt,650,1,0,,,1,0
35091283,FINAL CHAMPIONS LEAGUE,264225539,Victor,San Blas - Canillejas,Rejas,40.44556,-3.58761,Private room,1000,1,0,,,1,180
35091567,Plaza España Gran Vía. Centro de Madrid!,12799827,Julio,Moncloa - Aravaca,Argüelles,40.42399,-3.71198,Entire home/apt,250,4,2,2019-12-17,0.18,1,173
35091586,De madrid al cielo,120813068,Daniel Steven,Chamberí,Arapiles,40.43719,-3.7088,Private room,300,1,0,,,1,90
35092342,Final champions league Madrid,264342865,Gonzalo,San Blas - Canillejas,Simancas,40.43084,-3.62769,Private room,420,1,0,,,1,90
35092742,Apartamento Barrio Salamanca II,192297897,José,Salamanca,Castellana,40.4352,-3.68134,Entire home/apt,150,1,0,,,4,0
35094241,DOUBLE - AIRPORT / IFEMA/ WANDA- HB 3,3654886,Sara,Barajas,Alameda de Osuna,40.45374,-3.59327,Private room,50,1,5,2019-07-08,0.44,3,0
35098315,Cozy room near airport of Madrid and IFEMA,142120352,Dayana,Hortaleza,Canillas,40.4596,-3.64526,Private room,20,1,29,2020-03-02,2.59,2,78
35101578,Habitación silencio cerca de todo centro Catedral,10195601,Florencia,Arganzuela,Imperial,40.4107,-3.71906,Private room,55,2,1,2019-10-27,0.15,1,365
35101656,"Piso 2 habitaciones  5´centro, junto Campus (Hidden by Airbnb)",184527,Manuel,Centro,Palacio,40.41309,-3.71541,Entire home/apt,40,7,12,2020-03-07,1.13,1,261
35101981,Iluminada y Preciosa habitación,224617487,Sandra,Fuencarral - El Pardo,La Paz,40.4788,-3.7026,Private room,3000,1,0,,,1,364
35102465,20 m2 room next to Santiago Bernabéu Stadium,32948528,Fernando,Tetuán,Castillejos,40.46325,-3.69639,Private room,170,1,0,,,1,179
35103220,Bright private room w/own balcony in hip Lavapiés,21114965,Gina,Centro,Embajadores,40.41144,-3.7034,Private room,100,1,0,,,1,365
35103820,Casa en Wanda Metropolitano,37304207,Carmen,San Blas - Canillejas,Canillejas,40.43669,-3.60765,Private room,2000,2,0,,,1,0
35104107,Confortable y céntrico piso en Madrid (4 personas),47204480,Lola,Tetuán,Valdeacederas,40.46241,-3.69752,Private room,80,3,0,,,2,288
35104372,Flat in Ciudad Universitaria. Stadium transfer.,264426788,Alberto,Moncloa - Aravaca,Ciudad Universitaria,40.44876,-3.71154,Entire home/apt,1000,1,0,,,1,364
35104452,Beautiful and bright Private single room,232588761,Haijing,Latina,Puerta del Angel,40.41074,-3.73027,Private room,23,3,6,2019-08-17,0.53,1,0
35104520,Apartamento con Terraza en Fuencarral,256387985,Altor,Centro,Universidad,40.42194,-3.70226,Entire home/apt,650,2,0,,,6,0
35104800,Flat Madrid Center,232992550,Alejandro,Arganzuela,Imperial,40.4048,-3.7138,Entire home/apt,500,1,0,,,1,0
35105854,Private room close to Wanda Metropolitano Stadium,223343687,Nuria,Ciudad Lineal,Pueblo Nuevo,40.43138,-3.64062,Private room,350,1,0,,,1,88
35105878,Amazing House with Patio,18452535,Guillermo,Salamanca,Guindalera,40.43122,-3.66886,Entire home/apt,567,1,0,,,1,0
35105960,Puerta de Toledo apatment,22695214,Michelle,Arganzuela,Imperial,40.40679,-3.71525,Entire home/apt,60,5,1,2019-11-30,0.18,1,364
35106071,Habitación / rey leon,59067831,Iker,Centro,Universidad,40.42477,-3.70794,Private room,45,2,40,2020-03-13,3.58,2,139
35106949,El Rincon del Retiro,45186701,Destinosmil,Retiro,Adelfas,40.3992,-3.67299,Entire home/apt,30,21,0,,,2,44
35108110,Habitación en casa con barbacoa y piscina privado,27410212,Sara,Tetuán,Valdeacederas,40.46775,-3.70691,Private room,120,2,1,2019-05-30,0.08,1,89
35109071,"2 BEDROOMS FOR 4,  NEXT TO FINAL CHAMP STADIUM",264455340,Concepcion,San Blas - Canillejas,Canillejas,40.44086,-3.60956,Private room,580,1,0,,,1,365
35109132,Habitación cerca del centro de Madrid,18022106,Juan,Moratalaz,Fontarrón,40.40065,-3.63753,Private room,250,1,0,,,1,180
35109483,Fin de Semana de Champions League en Madrid,264457810,Marcelo,Ciudad Lineal,Ventas,40.42607,-3.65049,Private room,500,1,0,,,2,89
35110025,Habitación para Final de Champions 2019,264461263,Juan,Ciudad Lineal,Pueblo Nuevo,40.42655,-3.64027,Private room,150,1,0,,,1,365
35110645,Champions league room,184649200,Guillermo,Chamberí,Rios Rosas,40.44415,-3.70359,Shared room,1500,1,0,,,1,365
35111416,Pretty apartment in Tetuan,5474413,Maria Estibaliz,Tetuán,Bellas Vistas,40.44918,-3.7087,Entire home/apt,68,3,0,,,1,0
35111455,Loft penthouse in the centre of Madrid,3812131,Elena,Tetuán,Cuatro Caminos,40.45003,-3.69874,Entire home/apt,950,1,0,,,1,364
